cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-root,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,spore-print-color,habitat,season,cap-diameter,stem-height,stem-width,target
6,10,7,2,6,0,12,0,0,8,0,0,2,3,0,2,2,17.24,13.1,64.64,0
8,4,7,2,3,3,7,0,7,8,0,0,2,3,0,4,2,1.06,1.52,2.33,1
8,0,7,2,8,2,12,0,0,13,0,0,2,3,0,2,4,4.93,7.04,4.35,0
8,5,7,3,6,0,7,0,0,8,0,6,3,7,0,2,2,10.36,6.67,16.93,0
8,10,13,2,8,2,13,0,0,14,0,0,2,3,0,2,2,5.43,5.07,12.85,1
4,10,3,2,8,3,12,2,0,13,0,0,2,3,0,2,2,6.79,5.58,17.53,1
4,0,11,2,2,0,12,0,0,14,0,0,2,3,0,2,2,3.68,4.27,6.64,1
2,0,4,2,2,0,7,0,0,8,0,6,2,3,3,3,4,2.49,8.94,2.43,1
7,10,9,3,3,2,9,0,0,10,0,0,3,3,0,2,2,8.64,7.67,11.46,1
2,4,4,2,2,3,5,0,7,8,0,0,2,3,0,2,2,4.55,4.97,3.45,0
4,9,7,3,4,0,7,6,0,13,0,0,3,8,0,6,4,9.34,9.63,17.22,0
8,2,3,2,6,0,13,0,0,8,0,0,2,3,0,2,5,24.33,6.39,47.67,1
4,0,13,2,2,2,12,0,0,5,0,0,2,3,0,2,5,5.24,4.36,12.75,0
2,12,7,2,0,2,5,6,7,13,0,0,2,3,0,2,4,3.1,5.43,4.29,1
5,0,4,2,5,4,4,0,3,5,0,0,2,3,0,2,2,2.73,3.24,13.32,1
8,6,7,2,2,2,6,0,5,8,0,3,3,9,3,2,2,8.78,8.07,8.36,1
8,2,13,2,2,0,13,5,0,14,0,0,3,8,4,2,4,10.61,13.23,22.83,1
4,0,7,2,8,2,12,0,7,13,0,0,2,3,0,2,2,6.84,7.14,20.64,0
3,0,11,2,2,2,7,0,5,12,0,0,2,3,0,7,4,3.57,3.73,3.71,1
8,9,7,2,4,2,12,0,5,8,0,0,2,3,5,2,3,9.94,6.78,10.59,0
4,9,12,2,7,2,12,0,0,13,0,0,2,3,0,2,3,7.18,7.03,28.99,0
4,12,13,2,7,2,13,0,9,3,0,0,2,3,0,2,2,8.72,6.21,15.3,1
4,3,2,2,0,2,2,0,0,13,0,0,3,3,0,2,2,11.3,5.12,21.26,0
8,9,13,2,0,2,13,0,0,14,2,6,3,9,6,2,5,3.67,9.27,8.35,1
8,8,12,2,3,0,9,0,0,13,0,0,2,3,0,3,4,7.12,3.51,8.37,0
8,9,12,2,2,3,13,0,0,13,0,0,2,3,8,2,2,19.53,5.94,21.73,0
7,0,8,3,3,0,8,0,0,13,0,0,3,3,0,2,4,8.69,5.45,11.8,1
8,5,8,2,2,2,7,0,9,8,0,0,3,9,0,2,2,3.78,4.84,5.9,1
2,12,7,2,0,2,7,0,0,13,0,0,2,3,0,2,2,3.57,6.94,3.38,0
2,0,7,2,2,0,5,0,7,8,0,0,2,3,0,2,4,1.72,5.19,2.09,1
8,7,12,2,7,0,9,0,0,8,0,0,2,3,5,3,4,4.68,4.54,3.39,1
7,0,11,2,2,0,12,0,0,13,0,0,2,3,0,2,2,3.46,3.59,6.8,1
8,3,3,2,2,0,12,0,0,14,0,6,3,9,0,2,2,6.37,7.54,9.26,1
7,10,9,3,3,2,8,0,0,13,0,0,2,3,0,2,4,11.97,6.04,17.84,0
8,0,9,2,0,2,5,0,0,14,0,0,2,3,0,2,2,3.97,3.44,11.37,1
8,4,3,2,2,0,9,0,7,6,0,0,2,3,0,2,5,0.7,3.85,0.93,1
8,11,13,2,5,4,4,0,0,14,0,0,2,3,0,2,4,4.48,3.06,10.06,0
7,2,3,3,3,2,7,0,0,3,0,0,2,3,0,2,2,6.57,7.58,9.96,1
4,5,10,2,0,2,12,0,0,13,2,6,3,7,0,2,4,7.61,10.75,15.36,1
7,7,7,2,3,2,13,0,6,6,0,0,2,3,0,2,4,16.7,5.91,34.76,1
7,9,8,2,3,3,2,0,0,13,0,0,2,3,0,3,5,7.21,5.37,11.54,0
4,11,13,2,5,4,4,0,0,14,0,0,2,3,0,2,4,4.95,5.23,12.3,0
8,0,4,2,7,2,5,2,0,12,0,0,2,3,0,3,2,8.83,7.31,18.63,0
8,0,13,2,4,0,12,2,0,14,2,7,3,4,0,2,4,6.06,5.64,11.02,0
2,0,7,2,2,0,5,0,7,5,0,0,2,3,0,2,4,1.5,4.92,2.04,1
5,10,7,2,0,2,8,0,0,14,0,0,2,3,0,2,2,6.06,1.5,13.43,1
7,10,12,3,3,2,8,0,0,13,0,0,2,3,0,2,2,10.6,5.67,16.44,0
8,9,5,2,2,2,12,0,0,13,0,0,2,3,0,2,4,6.49,4.2,14.86,0
8,9,8,2,2,2,13,0,3,9,0,0,2,3,0,3,2,4.16,6.47,8.14,1
8,9,13,2,5,4,4,0,0,14,0,0,2,3,0,2,4,1.19,3.39,5.67,1
8,4,8,2,0,0,13,0,0,13,0,0,2,3,0,2,2,0.62,3.27,0.67,1
8,0,13,2,8,2,12,0,0,13,0,0,2,3,0,2,4,4.72,6.52,3.63,0
8,0,8,2,3,0,8,0,0,9,0,0,2,3,8,3,4,0.72,4.07,0.99,1
4,12,8,2,3,0,13,0,0,14,0,0,2,3,0,4,2,2.15,2.97,5.1,1
4,0,2,2,3,2,12,0,0,13,0,0,2,3,0,2,2,11.68,2.5,15.13,0
8,6,7,2,2,2,7,0,5,8,0,3,3,9,3,3,2,7.68,7.9,7.57,1
8,9,7,2,3,0,12,0,8,14,0,0,2,3,0,4,4,1.44,5.24,1.86,0
8,9,12,3,4,0,5,6,0,13,0,0,3,5,0,6,4,14.03,10.24,18.9,0
2,9,13,2,0,2,6,0,0,14,2,6,3,9,6,2,2,3.98,7.21,6.3,1
8,10,7,2,3,0,8,0,8,13,0,0,2,3,0,2,5,3.91,6.08,7.15,0
4,0,7,3,0,0,12,2,0,13,2,6,3,4,0,2,4,9.17,10.11,17.01,0
8,0,4,3,6,0,5,0,9,13,0,0,2,3,0,2,2,7.06,11.36,23.08,0
8,2,13,3,6,0,13,0,0,14,0,0,2,3,0,2,2,9.18,6.84,15.78,0
8,4,12,2,2,3,12,0,0,3,0,0,2,3,0,5,2,0.89,3.48,1.59,1
8,12,13,2,2,0,12,0,9,14,0,0,3,8,0,2,4,4.38,6.05,3.68,1
8,0,8,2,3,0,8,0,0,14,0,0,2,3,8,3,4,0.68,4.29,1.03,1
8,6,8,2,2,0,13,5,0,9,0,0,3,8,4,2,2,10.07,12.14,24.35,1
4,0,8,2,3,0,8,0,0,9,0,0,2,3,8,3,4,0.75,4.25,1.01,1
4,0,3,2,8,2,12,0,7,13,0,0,2,3,0,2,4,7.36,7.88,16.92,0
8,10,7,2,6,0,12,0,0,8,0,0,2,3,0,2,4,17.07,14.0,56.5,0
5,8,4,2,5,4,4,4,2,4,0,0,2,3,0,2,4,2.58,0.0,0.0,1
8,2,7,3,6,0,13,0,0,14,0,0,2,3,0,2,4,7.4,7.92,17.85,0
6,9,4,2,0,0,5,0,7,13,0,0,3,9,0,3,3,5.52,9.91,13.22,1
8,9,13,2,5,4,4,0,0,14,0,0,2,3,0,2,4,1.28,3.4,5.49,1
4,12,3,2,0,0,12,2,0,8,0,6,3,2,0,2,2,9.16,5.76,24.83,0
7,2,13,2,3,2,13,0,0,14,0,0,2,3,0,4,2,6.73,3.95,6.93,1
8,10,7,2,2,3,13,0,6,8,0,0,2,3,0,2,2,3.17,5.88,4.85,0
8,10,7,2,3,0,8,0,8,13,0,0,2,3,0,2,2,4.25,5.98,7.59,0
8,12,7,3,4,0,12,0,0,13,0,0,3,0,0,3,4,13.05,9.38,16.32,0
8,9,13,2,3,3,12,0,5,8,0,0,3,0,8,2,4,10.04,10.03,16.11,0
8,2,7,2,6,0,7,0,0,8,0,0,2,3,0,2,2,3.05,4.3,9.55,0
8,5,7,2,8,2,12,0,7,8,0,0,3,8,0,2,3,7.32,5.7,6.12,0
7,5,10,3,3,0,5,0,8,11,0,0,2,3,0,2,4,6.3,4.42,12.05,1
3,7,12,3,8,2,9,0,0,13,0,0,2,3,0,2,2,6.12,7.32,12.98,1
4,12,7,2,4,2,12,0,6,13,0,0,3,2,0,2,2,3.44,4.53,3.52,1
8,5,6,2,7,2,11,0,9,13,0,0,3,2,7,3,4,3.47,6.02,7.34,1
8,9,7,2,4,2,9,0,5,8,0,0,2,3,5,2,2,7.99,6.76,10.4,0
2,10,7,2,8,2,9,0,5,5,0,0,2,3,0,3,4,3.99,4.81,3.79,1
4,7,12,2,7,0,9,0,0,8,0,0,2,3,5,3,2,2.87,4.03,2.7,1
8,5,6,2,7,2,7,0,9,13,0,0,3,2,7,2,2,4.36,6.89,8.72,1
7,7,12,3,3,3,12,0,0,13,0,0,2,3,0,2,4,15.48,6.75,32.96,1
7,7,12,3,3,3,12,0,0,13,0,0,2,3,0,2,2,21.73,7.69,35.49,1
7,2,7,3,3,2,12,0,0,8,0,0,2,3,0,2,2,6.07,6.62,8.55,1
4,9,12,2,4,2,9,0,0,13,0,6,3,2,0,3,2,5.69,4.18,11.83,0
8,9,7,2,8,0,7,0,0,8,0,0,2,3,0,2,2,12.01,7.1,24.88,0
7,0,4,2,7,2,5,2,0,12,0,0,2,3,0,2,5,10.03,8.8,24.06,0
4,9,10,2,8,0,7,0,0,8,0,0,2,3,0,2,2,10.41,6.26,21.22,0
8,10,4,3,3,2,12,0,0,5,0,0,2,3,0,5,4,13.65,4.95,24.36,1
8,4,7,2,4,0,12,0,9,13,2,6,3,7,0,2,2,8.43,8.61,17.4,1
8,0,7,2,0,0,7,0,7,8,0,0,2,3,3,3,2,1.59,4.84,2.25,1
7,11,11,2,2,2,11,0,7,12,0,0,2,3,0,5,2,3.4,4.97,4.94,1
8,5,13,2,6,0,13,0,0,14,0,7,3,0,0,2,2,9.96,8.26,15.46,0
8,9,8,2,2,2,13,0,3,9,0,0,2,3,0,3,2,4.87,6.04,7.42,1
4,10,7,2,2,3,13,0,7,9,0,0,2,3,0,2,3,2.89,5.18,4.14,0
8,4,12,2,2,3,12,0,0,8,0,0,2,3,0,5,2,0.93,2.38,1.26,1
7,0,12,3,3,2,13,0,0,13,0,0,2,3,0,2,2,11.24,5.71,26.18,0
7,10,4,3,3,0,12,0,8,8,0,0,2,3,0,2,4,7.49,4.73,13.01,1
8,5,7,3,6,0,7,0,0,8,0,6,3,7,0,2,4,11.55,8.42,18.53,0
8,0,4,2,4,0,12,0,0,13,2,6,3,2,0,2,4,12.42,10.66,12.68,1
7,10,7,2,8,2,13,0,0,14,0,0,2,3,0,2,2,4.99,4.45,13.38,1
8,12,7,2,2,2,13,0,9,8,0,0,3,0,0,2,4,7.84,12.2,11.06,1
5,0,7,2,5,4,4,0,3,8,0,0,2,3,0,2,4,10.47,3.74,24.24,1
8,0,4,2,3,2,12,2,0,8,0,0,2,3,0,5,5,5.75,5.47,10.27,1
8,9,8,2,2,2,13,0,3,9,0,0,2,3,0,3,4,3.59,5.44,5.36,1
3,4,7,2,2,0,5,0,0,5,0,0,2,3,0,2,4,1.25,4.88,1.41,0
2,10,7,2,0,0,6,0,0,13,0,0,3,0,3,3,4,4.21,9.51,5.87,1
7,10,9,3,3,2,9,0,0,10,0,0,3,3,0,2,2,8.44,8.24,15.42,1
8,12,7,2,2,2,7,0,9,8,0,0,3,0,0,2,2,8.68,12.01,12.85,1
5,9,13,2,5,4,4,4,2,4,0,0,3,3,0,2,3,4.33,0.0,0.0,1
8,10,8,2,2,2,13,0,3,9,0,0,2,3,0,3,2,4.43,6.39,6.79,1
4,8,13,2,8,3,13,0,0,8,0,0,2,3,0,5,2,4.36,5.39,4.63,1
8,11,13,2,5,4,4,0,0,14,0,0,2,3,0,2,4,5.03,3.21,11.79,0
8,10,8,2,6,0,7,0,0,3,0,0,2,3,0,2,4,4.61,7.57,14.85,0
4,4,8,2,4,0,12,6,9,13,2,6,3,4,0,2,2,16.16,17.93,17.41,1
4,10,13,2,8,2,13,0,0,14,0,0,2,3,0,2,2,7.22,5.51,14.36,1
8,0,7,2,3,2,13,2,0,8,0,0,2,3,0,5,2,5.59,4.75,8.72,1
2,4,12,2,0,2,7,0,0,8,0,0,2,3,0,6,3,2.28,6.13,3.5,1
8,10,7,2,7,0,5,0,9,8,0,0,2,3,0,2,5,5.66,5.78,7.78,1
8,12,13,2,2,0,12,0,9,8,0,0,3,8,0,4,2,3.08,5.09,3.24,1
8,5,7,2,4,0,12,0,7,13,2,6,2,3,0,2,2,5.55,12.72,12.87,0
8,2,7,3,3,2,12,0,0,3,0,0,2,3,0,2,2,5.84,8.37,9.41,1
8,2,13,3,6,0,13,0,0,14,0,0,2,3,0,2,4,6.44,7.1,13.96,0
4,4,3,2,4,0,12,6,9,13,2,6,3,7,0,2,5,13.05,17.32,17.17,1
4,10,7,2,2,3,12,0,6,8,0,0,2,3,0,2,5,5.52,5.76,5.36,0
4,0,10,2,8,2,13,0,0,13,0,0,2,3,0,2,4,7.01,5.54,10.36,1
8,0,7,2,0,0,6,0,7,8,0,0,2,3,3,3,4,1.76,4.79,2.54,1
8,0,7,2,8,2,12,5,5,13,0,0,2,3,0,2,4,8.97,10.37,13.52,1
6,2,8,2,6,0,12,6,9,13,0,0,2,3,0,2,4,17.57,16.69,33.82,0
8,4,13,2,0,0,13,0,0,14,0,0,2,3,0,2,2,0.66,3.69,0.82,1
2,0,4,2,2,0,7,0,0,5,0,6,2,3,3,3,4,3.08,10.02,2.6,1
3,0,4,2,5,4,4,0,0,8,0,0,2,3,0,5,3,5.15,4.41,16.98,0
8,0,13,2,7,3,13,0,5,14,0,0,2,3,0,2,2,6.73,6.36,15.54,1
8,5,3,2,4,0,12,6,9,13,2,6,3,4,0,2,5,17.58,19.35,19.66,1
4,11,13,2,2,0,13,0,8,11,0,0,2,3,0,2,4,2.77,4.83,5.95,1
7,10,9,3,3,2,9,0,0,10,0,0,3,3,0,2,4,8.67,7.19,11.97,1
8,0,3,2,0,2,5,0,0,14,0,0,2,3,0,2,2,3.99,2.94,12.16,1
2,12,7,2,0,2,12,6,7,13,0,0,2,3,0,2,4,3.65,5.93,4.68,1
4,5,10,2,0,2,12,0,0,13,2,6,3,4,0,2,4,8.97,11.15,16.95,1
2,2,13,2,2,0,13,0,8,11,0,0,2,3,0,2,2,3.31,5.66,7.48,1
5,12,13,2,6,0,13,0,6,6,0,0,2,3,0,2,4,44.3,6.72,37.0,0
8,9,4,2,7,0,9,0,5,8,0,0,2,3,0,2,2,12.23,6.83,17.45,1
8,2,8,2,6,0,7,6,9,13,0,0,2,3,0,2,2,15.42,18.62,37.77,0
8,9,13,2,0,2,6,0,0,14,2,6,3,9,3,2,5,3.92,9.56,6.89,1
5,3,7,2,0,2,8,0,0,8,0,0,2,3,0,2,5,4.4,1.51,14.09,1
8,5,7,2,6,3,13,0,7,8,0,0,2,3,0,3,2,6.36,5.65,11.17,0
8,11,4,2,0,3,5,0,0,13,0,0,2,3,0,3,3,1.24,5.08,2.44,0
4,9,7,2,7,2,12,2,5,13,0,0,2,3,0,3,2,6.36,6.27,9.76,0
7,11,7,3,3,2,7,0,0,8,0,0,2,3,0,2,4,2.76,3.55,5.75,1
8,4,13,2,3,3,7,0,7,8,0,0,2,3,0,4,4,1.47,1.77,2.41,1
8,10,4,2,2,3,7,0,8,13,0,0,3,5,0,2,5,5.71,5.48,4.01,0
2,10,13,2,0,2,5,0,0,8,0,0,3,3,0,3,4,0.81,3.73,2.47,1
7,0,13,2,5,4,4,0,0,14,0,0,2,3,0,2,2,2.98,6.06,6.7,0
8,9,10,2,8,0,7,0,0,10,0,0,2,3,0,2,2,10.26,4.51,19.57,0
7,9,12,2,3,2,12,0,0,13,0,0,2,3,0,3,2,2.96,2.47,6.6,1
7,0,3,3,3,2,9,0,0,3,0,0,2,3,0,2,4,4.9,5.23,5.67,1
4,12,7,2,0,0,12,6,0,8,0,0,3,6,0,6,2,19.17,27.93,20.56,0
8,0,7,3,8,0,11,6,0,8,0,5,2,3,0,2,2,8.65,7.68,17.32,1
3,5,7,2,4,0,12,0,7,8,2,6,2,3,0,2,4,5.03,11.18,11.02,0
8,5,3,2,4,0,12,6,9,13,2,6,3,7,0,2,5,14.81,18.52,18.29,1
4,10,7,2,8,2,9,0,5,5,0,0,2,3,0,3,2,4.26,6.75,5.73,1
4,2,8,2,3,3,2,0,0,13,0,0,2,3,0,3,5,6.61,6.95,11.5,0
6,12,4,2,0,0,5,0,7,13,0,0,3,9,0,3,4,5.63,8.65,12.49,1
4,2,2,2,8,2,13,2,7,8,0,0,2,3,0,5,2,4.58,4.08,3.01,1
4,11,13,2,5,4,4,0,0,14,0,0,2,3,0,2,4,2.93,2.13,9.38,0
8,5,7,2,8,2,7,0,9,8,0,0,3,8,0,2,5,6.27,4.95,6.0,0
8,10,7,2,6,0,13,0,0,8,0,0,2,3,0,2,4,16.96,16.17,64.51,0
7,10,12,3,3,2,8,0,0,13,0,0,2,3,0,2,4,9.75,5.91,17.05,0
4,7,13,2,6,0,7,0,6,8,0,0,3,3,0,2,4,5.75,3.74,6.47,1
7,0,7,2,0,0,12,0,0,8,0,0,2,3,0,2,4,11.51,5.63,25.18,0
4,8,3,2,8,3,13,0,0,14,0,0,2,3,0,2,2,5.01,6.13,5.07,1
4,11,13,2,5,4,4,0,0,14,0,0,2,3,0,2,4,5.7,6.62,13.93,0
8,10,7,2,6,3,13,0,7,8,0,0,2,3,0,2,4,7.07,6.4,11.53,0
4,5,13,2,0,0,13,0,0,14,0,0,2,3,0,3,2,1.62,7.28,3.41,1
8,9,8,2,6,0,13,0,0,8,0,0,2,3,0,2,5,16.62,4.99,36.02,1
4,5,8,2,2,3,12,0,6,9,0,0,2,3,0,2,2,3.77,6.2,5.25,0
4,12,7,2,7,0,5,0,0,13,0,0,2,3,0,2,4,4.29,4.11,6.8,0
8,9,7,2,4,2,12,0,5,8,0,0,2,3,5,2,2,8.4,5.12,9.32,0
4,0,8,2,3,0,8,0,0,9,0,0,2,3,8,3,4,0.54,4.2,1.03,1
8,2,13,3,6,0,13,0,0,14,0,0,2,3,0,2,2,5.72,6.45,13.11,0
2,5,7,2,2,0,7,0,8,8,0,0,2,3,0,2,4,1.28,3.79,1.18,1
4,10,8,2,7,0,13,0,5,8,0,0,2,3,0,2,2,6.48,8.95,12.56,0
3,4,7,2,2,0,12,0,0,5,0,0,2,3,0,5,4,1.48,5.38,1.5,0
8,5,7,3,6,0,7,0,0,8,0,6,3,7,0,2,4,8.92,7.76,18.07,0
8,6,7,2,2,0,7,6,0,8,0,4,2,3,0,4,2,6.07,10.98,14.84,1
4,2,3,3,3,2,13,0,0,3,0,0,2,3,0,2,2,6.86,5.82,8.18,1
2,12,9,2,4,2,7,0,6,13,0,0,3,2,0,2,4,3.37,4.56,3.44,1
8,9,13,2,0,2,6,0,0,14,2,6,3,9,6,2,3,2.83,6.72,6.26,1
8,5,7,2,6,3,13,0,7,8,0,0,2,3,0,4,4,8.05,5.93,11.84,0
4,5,10,2,0,2,12,0,0,13,2,6,3,7,0,2,4,7.48,11.31,15.8,1
8,0,4,3,8,0,7,6,0,12,0,5,2,3,0,2,2,7.8,9.19,19.59,1
8,0,7,2,0,0,7,0,7,8,0,0,2,3,3,3,2,1.54,5.21,2.56,1
5,9,4,2,5,4,4,4,2,4,0,0,3,3,0,2,4,3.62,0.0,0.0,1
4,0,7,3,0,0,12,2,0,13,2,6,3,4,0,2,4,11.0,8.63,14.06,0
8,2,7,2,6,0,3,0,0,14,0,0,2,3,0,2,2,3.0,3.53,9.01,0
8,9,7,2,8,2,12,0,7,8,0,0,2,3,0,5,5,6.21,6.85,9.9,0
6,10,7,2,2,2,5,0,8,14,0,0,3,2,0,6,4,1.55,5.84,2.09,1
8,9,4,3,7,3,10,5,9,13,0,0,2,3,0,2,4,5.46,5.24,13.82,1
8,0,13,2,2,2,8,0,0,13,0,0,2,3,0,2,4,4.83,5.23,10.55,0
8,0,2,2,0,3,11,0,0,13,0,0,2,3,0,2,2,1.8,6.06,4.22,0
4,11,8,3,3,2,13,0,0,8,0,0,2,3,0,2,2,3.4,3.46,5.76,1
8,0,7,2,0,0,7,0,7,8,0,0,2,3,3,3,2,1.43,4.65,2.38,1
8,0,13,2,2,2,13,0,0,13,0,0,2,3,0,2,2,4.65,3.5,8.96,0
8,2,13,2,2,0,8,5,0,9,0,0,3,8,4,2,4,9.08,9.12,21.43,1
8,2,7,3,6,0,13,0,0,14,0,0,2,3,0,2,4,7.49,6.07,13.5,0
4,10,7,2,8,2,9,0,5,8,0,0,2,3,0,2,4,3.35,5.74,3.77,1
8,2,13,3,6,0,13,0,0,14,0,0,2,3,0,2,4,6.83,6.52,14.37,0
4,9,7,2,7,2,12,2,5,8,0,0,2,3,0,5,4,6.64,5.69,9.44,0
8,12,8,2,3,0,13,0,0,14,0,0,2,3,0,4,2,1.79,2.95,5.54,1
3,0,4,2,5,4,4,0,0,8,0,0,2,3,0,5,3,5.3,4.71,18.56,0
4,11,7,3,3,2,7,0,0,8,0,0,2,3,0,2,4,3.5,4.2,6.11,1
8,10,10,3,3,2,7,0,0,8,0,0,2,3,0,4,2,8.59,4.27,10.52,1
8,5,7,2,7,0,9,0,5,8,0,0,2,3,0,2,2,13.79,7.35,17.19,1
4,7,7,2,6,0,7,0,6,8,0,0,3,3,0,2,4,5.94,2.86,5.05,1
2,2,13,2,2,0,13,0,8,14,0,0,2,3,0,6,4,3.04,5.23,7.78,1
8,0,2,2,8,0,12,0,0,13,0,0,2,3,0,2,4,3.51,4.71,5.71,1
8,8,12,2,3,0,12,0,0,13,0,0,2,3,0,2,4,6.71,3.45,7.81,0
3,5,13,2,0,0,13,0,0,14,0,0,2,3,0,3,4,2.19,7.86,3.33,1
8,0,4,3,8,0,11,6,0,12,0,5,2,3,0,2,2,8.92,9.7,21.88,1
8,2,7,2,6,0,7,6,9,13,0,0,2,3,0,2,2,17.98,16.48,38.13,0
8,0,4,2,2,0,12,0,0,13,0,0,2,3,0,3,2,7.64,6.94,13.34,0
2,4,7,2,0,2,7,0,0,8,0,0,2,3,0,6,3,2.25,6.53,3.27,1
8,10,7,2,4,0,12,0,7,8,2,6,2,3,0,2,2,5.89,12.49,12.06,0
2,9,5,2,4,0,5,0,0,9,0,0,2,3,0,6,2,5.51,8.32,7.37,1
7,0,12,3,3,2,12,0,0,13,0,0,2,3,0,2,2,12.4,6.88,26.94,0
4,2,2,2,8,2,12,2,5,8,0,0,2,3,0,5,2,4.04,5.37,2.9,1
8,4,13,2,3,0,12,0,8,14,0,0,2,3,0,3,4,1.16,5.74,1.92,0
4,2,8,2,6,0,13,0,0,8,0,0,2,3,0,2,5,26.73,5.98,44.26,1
4,0,4,2,3,2,13,2,0,8,0,0,2,3,0,2,5,5.46,5.58,10.36,1
2,5,7,2,2,0,7,0,8,8,0,0,2,3,0,4,3,1.59,4.48,1.51,1
6,2,7,2,6,0,7,6,9,13,0,0,2,3,0,2,4,19.24,17.97,36.24,0
8,10,7,2,2,3,12,0,0,13,0,0,2,3,0,2,2,10.81,13.1,32.53,1
8,12,13,2,2,2,7,0,9,8,0,0,3,0,0,2,2,8.47,10.91,11.01,1
2,12,3,2,4,2,7,0,6,13,0,0,3,2,0,6,2,3.1,4.33,3.56,1
8,7,7,2,7,0,9,0,0,8,0,0,2,3,5,3,4,3.15,4.03,3.03,1
4,12,9,2,4,2,12,0,6,13,0,0,3,2,0,6,4,3.44,4.51,3.73,1
8,9,7,2,7,0,7,0,9,8,0,0,2,3,0,2,2,7.98,6.1,7.91,1
4,11,11,2,2,2,5,0,7,12,0,0,2,3,0,5,4,2.94,4.71,5.31,1
2,9,13,2,0,2,6,0,0,14,2,6,3,9,3,2,3,3.71,9.28,7.96,1
8,10,13,3,8,2,13,0,0,13,0,0,2,3,0,2,4,6.29,6.65,14.27,0
8,2,13,3,6,0,13,0,0,3,0,0,2,3,0,2,4,7.81,5.96,13.12,0
4,5,4,2,7,3,12,0,7,5,0,0,2,3,0,2,2,5.64,4.96,9.52,0
4,10,9,2,2,0,13,0,8,14,0,0,2,3,0,2,4,2.9,5.05,5.83,1
4,10,10,3,3,2,7,0,0,8,0,0,2,3,0,4,4,9.66,5.94,14.0,1
2,10,7,2,8,2,9,0,5,5,0,0,2,3,0,2,2,4.41,6.17,4.72,1
8,10,13,2,3,0,12,0,8,14,0,0,2,3,0,3,2,1.41,6.7,1.9,0
8,10,4,2,2,3,7,0,8,5,0,0,3,5,0,2,2,6.33,6.29,4.68,0
8,9,7,2,3,3,12,0,5,8,0,0,3,0,8,2,4,9.93,8.13,14.29,0
4,9,13,2,5,4,4,0,0,14,0,0,2,3,0,2,2,1.26,4.46,6.29,1
2,10,9,2,2,0,10,0,8,14,0,0,2,3,0,6,4,3.25,4.84,5.5,1
3,4,7,2,2,0,5,0,0,5,0,0,2,3,0,5,2,1.36,4.77,1.37,0
7,0,7,3,3,2,12,0,0,8,0,0,2,3,0,2,4,5.77,5.97,6.1,1
4,10,5,3,3,2,7,0,0,11,0,0,2,3,0,5,4,17.62,5.45,28.56,1
3,4,7,2,2,0,12,0,0,5,0,0,2,3,0,5,2,1.43,4.83,1.49,0
7,10,9,3,3,2,8,0,0,13,0,0,2,3,0,2,4,10.03,6.27,18.25,0
4,9,12,2,3,3,12,0,0,13,0,0,2,3,0,6,2,3.98,3.73,6.12,0
8,7,7,2,6,0,3,0,0,8,0,0,2,3,0,2,2,2.88,4.43,9.88,0
8,5,3,2,8,0,12,5,3,8,0,0,2,3,0,2,4,6.34,15.67,7.59,1
4,11,9,2,7,2,9,0,0,10,0,0,2,3,0,2,5,6.89,4.24,10.09,1
4,0,13,2,8,2,13,0,0,13,0,0,2,3,0,2,4,5.67,5.95,9.87,1
6,11,7,2,6,0,13,0,0,8,0,0,2,3,0,2,2,13.38,11.88,55.01,0
3,5,7,2,4,0,12,0,7,8,2,6,2,3,0,2,2,7.38,14.1,13.11,0
8,3,7,3,4,0,12,0,0,13,0,0,3,0,0,3,2,14.14,9.51,17.12,0
7,0,7,2,3,2,12,0,7,13,0,0,2,3,0,5,4,5.71,4.93,7.93,0
4,9,12,2,3,2,12,0,0,13,0,0,2,3,0,3,2,3.44,3.39,6.98,1
8,5,13,2,6,0,13,0,0,14,0,7,3,0,0,2,4,9.88,8.94,17.34,0
8,4,7,2,4,0,12,0,9,13,2,6,3,7,0,2,4,5.84,8.14,14.47,1
5,8,4,2,5,4,4,4,2,4,0,0,2,3,0,2,5,3.38,0.0,0.0,1
8,4,13,2,0,0,13,0,0,14,0,0,2,3,0,2,2,0.74,3.61,0.8,1
7,2,7,2,3,2,13,0,6,8,0,0,2,3,0,2,2,19.47,5.65,37.51,1
4,9,10,2,8,0,7,0,0,8,0,0,2,3,0,2,2,11.24,7.71,26.0,0
8,0,7,3,0,0,12,2,0,13,2,6,3,4,0,2,4,12.59,12.33,15.4,0
4,9,5,2,2,2,12,0,0,13,0,0,2,3,0,2,4,7.13,4.19,14.81,0
8,10,7,2,2,3,12,0,0,13,0,0,2,3,0,2,4,12.25,9.99,28.53,1
6,12,12,2,4,2,6,0,0,13,0,6,3,2,0,6,4,6.23,3.85,12.3,0
4,2,2,2,8,2,13,2,5,8,0,0,2,3,0,2,2,3.77,4.4,3.15,1
8,4,7,2,2,0,12,0,0,13,0,0,2,3,0,2,4,2.44,6.58,2.56,1
8,6,3,2,0,0,3,0,0,3,0,0,2,3,4,2,2,3.63,4.39,5.88,1
8,12,12,3,0,0,9,6,0,13,0,0,3,5,0,3,4,7.4,7.47,13.74,1
7,9,13,2,5,4,4,0,0,14,0,0,2,3,0,2,4,1.31,4.08,6.59,1
